ID_Transaccion,ID_Usuario,ID_Producto,Precio_Base_USD,Pct_Descto_Ludificacion,Cupon_USD,Precio_Final_USD
TRX001659,U00932,P0118,22.52,0.1,5,15.27
TRX001660,U00960,P0257,54.01,0.1,0,48.61
TRX001661,U00806,P0274,11.59,0.2,5,4.27
TRX001662,U01132,P0010,73.31,0.5,5,31.66
TRX001663,U00742,P0257,39.27,0.0,5,34.27
TRX001664,U00344,P0123,10.83,0.1,5,4.75
TRX001665,U01215,P0228,15.8,0.5,0,7.9
TRX001666,U00255,P0285,22.18,0.1,0,19.96
TRX001667,U01463,P0207,47.75,0.1,10,32.98
TRX001668,U00215,P0225,22.36,0.5,10,1.18
TRX001669,U01436,P0092,38.49,0.2,0,30.79
TRX001670,U01362,P0282,60.68,0.5,10,20.34
TRX001671,U00997,P0123,8.95,0.1,5,3.05
TRX001672,U00554,P0044,21.71,0.9,0,2.17
TRX001673,U00097,P0240,36.0,0.2,0,28.8
TRX001674,U01459,P0291,45.0,0.2,5,31.0
TRX001675,U01361,P0027,56.1,0.1,0,50.49
TRX001676,U01052,P0090,26.95,0.9,0,2.69
TRX001677,U01450,P0035,36.57,0.5,0,18.29
TRX001678,U00155,P0136,48.64,0.2,0,38.91
TRX001679,U00683,P0157,6.95,0.1,10,0.99
TRX001680,U01406,P0163,11.42,0.1,10,0.99
TRX001681,U00175,P0110,10.53,0.2,0,8.42
TRX001682,U01414,P0111,30.82,0.2,10,14.66
TRX001683,U00165,P0134,14.63,0.0,0,14.63
TRX001684,U00228,P0095,18.65,0.2,5,9.92
TRX001685,U00960,P0248,54.6,0.9,5,0.99
TRX001686,U01237,P0192,46.56,0.0,0,46.56
TRX001687,U00302,P0022,16.54,0.2,5,8.23
TRX001688,U01375,P0083,49.28,0.1,0,44.35
TRX001689,U00822,P0019,9.3,0.5,5,0.99
TRX001690,U01322,P0008,63.42,0.1,0,57.08
TRX001691,U01132,P0036,18.89,0.2,0,15.11
TRX001692,U00242,P0171,37.38,0.7,0,11.21
TRX001693,U00823,P0002,25.76,0.2,10,10.61
TRX001694,U00290,P0119,14.92,0.1,10,3.43
TRX001695,U00009,P0210,13.69,0.5,10,0.99
TRX001696,U00251,P0014,105.47,0.7,5,26.64
TRX001697,U00388,P0045,10.07,0.9,5,0.99
TRX001698,U00205,P0253,19.1,0.7,0,5.73
TRX001699,U01174,P0156,34.73,0.7,0,10.42
TRX001700,U00428,P0123,31.23,0.2,5,19.98
TRX001701,U00125,P0005,13.01,0.1,10,1.71
TRX001702,U01309,P0242,8.67,0.5,0,4.33
TRX001703,U00683,P0256,33.04,0.7,0,9.91
TRX001704,U01436,P0225,37.15,0.5,0,18.57
TRX001705,U00333,P0248,55.64,0.5,10,17.82
TRX001706,U00216,P0056,6.3,0.0,10,0.99
TRX001707,U00857,P0175,7.93,0.5,0,3.96
TRX001708,U00417,P0297,12.16,0.0,5,7.16
TRX001709,U00777,P0094,115.78,0.5,0,57.89
TRX001710,U00903,P0234,16.03,0.2,0,12.82
TRX001711,U00771,P0115,6.91,0.7,10,0.99
TRX001712,U00733,P0064,36.44,0.1,5,27.8
TRX001713,U00589,P0104,26.29,0.7,0,7.89
TRX001714,U00822,P0015,56.98,0.5,10,18.49
TRX001715,U00817,P0177,14.97,0.2,10,1.98
TRX001716,U00988,P0025,6.93,0.0,0,6.93
TRX001717,U00698,P0126,99.75,0.2,5,74.8
TRX001718,U01085,P0004,11.0,0.1,10,0.99
TRX001719,U00983,P0286,70.09,0.2,5,51.07
TRX001720,U00346,P0063,19.07,0.1,0,17.16
TRX001721,U01148,P0206,117.26,0.9,5,6.73
TRX001722,U01064,P0255,58.88,0.1,5,47.99
TRX001723,U00356,P0296,29.16,0.2,0,23.33
TRX001724,U00965,P0003,21.51,0.0,0,21.51
TRX001725,U00302,P0082,17.43,0.0,5,12.43
TRX001726,U01269,P0071,36.11,0.2,5,23.89
TRX001727,U01332,P0010,23.11,0.2,5,13.49
TRX001728,U00114,P0247,32.77,0.2,5,21.22
TRX001729,U01040,P0253,29.1,0.2,0,23.28
TRX001730,U01218,P0079,20.42,0.1,0,18.38
TRX001731,U00015,P0049,8.61,0.2,0,6.89
TRX001732,U00095,P0062,17.02,0.5,0,8.51
TRX001733,U00551,P0295,14.6,0.2,0,11.68
TRX001734,U00661,P0064,16.34,0.0,10,6.34
TRX001735,U00685,P0236,12.0,0.9,10,0.99
TRX001736,U00790,P0067,80.71,0.1,0,72.64
TRX001737,U01491,P0231,23.66,0.2,5,13.93
TRX001738,U01290,P0176,65.19,0.7,5,14.56
TRX001739,U00226,P0173,60.42,0.7,0,18.13
TRX001740,U00464,P0139,8.51,0.7,5,0.99
TRX001741,U01284,P0016,16.65,0.0,0,16.65
TRX001742,U00831,P0196,31.7,0.2,10,15.36
TRX001743,U01228,P0119,72.1,0.5,0,36.05
TRX001744,U00223,P0059,15.16,0.5,0,7.58
TRX001745,U00863,P0293,22.78,0.0,0,22.78
TRX001746,U00919,P0157,43.86,0.1,5,34.47
TRX001747,U01402,P0213,43.76,0.2,10,25.01
TRX001748,U00617,P0239,58.9,0.5,0,29.45
TRX001749,U01441,P0029,5.0,0.2,10,0.99
TRX001750,U00652,P0134,30.43,0.2,0,24.34
TRX001751,U01483,P0032,18.49,0.1,10,6.64
TRX001752,U01204,P0010,33.87,0.1,10,20.48
TRX001753,U01143,P0114,15.35,0.5,10,0.99
TRX001754,U00510,P0107,13.77,0.0,10,3.77
TRX001755,U00045,P0292,12.12,0.5,0,6.06
TRX001756,U00510,P0068,25.54,0.1,10,12.99
TRX001757,U00111,P0137,8.81,0.1,0,7.93
TRX001758,U00162,P0081,6.74,0.1,0,6.07
TRX001759,U01059,P0039,5.36,0.5,5,0.99
TRX001760,U01252,P0131,13.16,0.7,10,0.99
TRX001761,U00734,P0255,100.53,0.1,5,85.48
TRX001762,U00036,P0221,15.04,0.1,0,13.54
TRX001763,U00487,P0162,60.58,0.0,0,60.58
TRX001764,U01026,P0184,36.98,0.2,0,29.58
TRX001765,U00050,P0259,74.83,0.0,0,74.83
TRX001766,U01229,P0077,8.78,0.2,5,2.02
TRX001767,U01345,P0059,12.81,0.2,0,10.25
TRX001768,U00862,P0024,23.72,0.9,5,0.99
TRX001769,U00779,P0246,22.08,0.2,0,17.66
TRX001770,U00917,P0080,20.9,0.2,0,16.72
TRX001771,U01093,P0114,43.38,0.2,10,24.7
TRX001772,U00582,P0281,6.02,0.1,0,5.42
TRX001773,U01079,P0264,17.35,0.0,5,12.35
TRX001774,U01370,P0188,16.31,0.5,0,8.15
TRX001775,U00430,P0076,24.63,0.1,10,12.17
TRX001776,U00988,P0124,36.07,0.0,0,36.07
TRX001777,U00221,P0191,16.62,0.1,10,4.96
TRX001778,U00691,P0165,26.43,0.0,0,26.43
TRX001779,U01364,P0289,8.44,0.1,10,0.99
TRX001780,U00200,P0201,13.04,0.1,0,11.74
TRX001781,U00597,P0115,13.13,0.2,0,10.5
TRX001782,U00644,P0139,22.47,0.2,0,17.98
TRX001783,U00322,P0075,12.74,0.1,0,11.47
TRX001784,U00080,P0191,33.92,0.1,0,30.53
TRX001785,U00538,P0053,79.97,0.1,10,61.97
TRX001786,U00369,P0112,40.68,0.2,0,32.54
TRX001787,U00397,P0214,29.43,0.1,0,26.49
TRX001788,U00297,P0082,5.0,0.5,0,2.5
TRX001789,U00501,P0237,20.71,0.1,0,18.64
TRX001790,U00779,P0195,5.05,0.2,10,0.99
TRX001791,U00785,P0044,47.94,0.5,0,23.97
TRX001792,U00646,P0194,11.63,0.9,5,0.99
TRX001793,U00593,P0033,34.95,0.0,0,34.95
TRX001794,U00640,P0005,19.33,0.7,0,5.8
TRX001795,U00635,P0160,8.17,0.2,5,1.54
TRX001796,U01353,P0258,5.0,0.2,0,4.0
TRX001797,U00557,P0162,5.0,0.1,0,4.5
TRX001798,U00440,P0231,8.77,0.1,5,2.89
TRX001799,U00506,P0055,16.31,0.9,5,0.99
TRX001800,U00035,P0115,56.7,0.1,5,46.03
TRX001801,U01002,P0204,21.44,0.0,0,21.44
TRX001802,U00660,P0116,10.07,0.1,0,9.06
TRX001803,U01228,P0154,35.09,0.2,5,23.07
TRX001804,U00831,P0055,11.99,0.0,0,11.99
TRX001805,U01340,P0247,10.23,0.2,10,0.99
TRX001806,U01176,P0217,22.84,0.5,10,1.42
TRX001807,U00731,P0172,32.77,0.1,0,29.49
TRX001808,U00767,P0083,11.26,0.1,10,0.99
TRX001809,U00003,P0029,12.66,0.2,0,10.13
TRX001810,U01327,P0234,30.54,0.1,10,17.49
TRX001811,U00560,P0260,5.58,0.7,0,1.67
TRX001812,U01274,P0079,5.01,0.7,5,0.99
TRX001813,U00561,P0296,22.77,0.5,10,1.38
TRX001814,U00979,P0118,21.68,0.5,0,10.84
TRX001815,U01429,P0286,5.0,0.1,0,4.5
TRX001816,U00209,P0152,47.72,0.2,5,33.18
TRX001817,U00514,P0068,5.0,0.0,5,0.99
TRX001818,U01238,P0029,44.55,0.1,5,35.09
TRX001819,U01367,P0029,37.21,0.0,0,37.21
TRX001820,U00286,P0045,25.99,0.7,0,7.8
TRX001821,U01364,P0193,34.92,0.5,5,12.46
TRX001822,U00126,P0136,9.69,0.2,5,2.75
TRX001823,U00744,P0163,19.14,0.1,10,7.23
TRX001824,U01078,P0204,12.46,0.5,0,6.23
TRX001825,U00319,P0098,6.27,0.2,0,5.02
TRX001826,U00848,P0237,25.52,0.2,0,20.42
TRX001827,U01349,P0092,31.03,0.7,0,9.31
TRX001828,U00945,P0299,5.15,0.1,10,0.99
TRX001829,U00527,P0133,14.78,0.5,0,7.39
TRX001830,U00153,P0159,34.36,0.5,0,17.18
TRX001831,U00981,P0044,29.31,0.1,5,21.38
TRX001832,U01087,P0246,29.75,0.7,0,8.93
TRX001833,U00483,P0240,30.12,0.7,10,0.99
TRX001834,U01097,P0004,11.57,0.1,0,10.41
TRX001835,U01170,P0101,10.96,0.2,5,3.77
TRX001836,U00552,P0044,46.54,0.0,0,46.54
TRX001837,U00304,P0182,8.08,0.7,0,2.42
TRX001838,U00063,P0008,43.18,0.2,0,34.54
TRX001839,U01287,P0130,55.84,0.2,0,44.67
TRX001840,U00171,P0088,16.19,0.2,0,12.95
TRX001841,U00006,P0242,24.39,0.2,0,19.51
TRX001842,U01004,P0221,39.9,0.5,0,19.95
TRX001843,U00188,P0010,42.75,0.0,5,37.75
TRX001844,U00355,P0107,51.32,0.2,0,41.06
TRX001845,U01340,P0271,23.33,0.1,0,21.0
TRX001846,U01177,P0059,9.05,0.9,5,0.99
TRX001847,U01453,P0203,23.36,0.7,0,7.01
TRX001848,U00003,P0131,9.26,0.1,10,0.99
TRX001849,U00009,P0016,15.51,0.5,0,7.75
TRX001850,U01189,P0212,42.89,0.5,0,21.45
TRX001851,U01340,P0209,5.0,0.2,5,0.99
TRX001852,U01427,P0084,57.81,0.1,5,47.03
TRX001853,U01327,P0228,13.67,0.7,5,0.99
TRX001854,U01386,P0102,11.58,0.2,0,9.26
TRX001855,U01038,P0223,31.6,0.5,5,10.8
TRX001856,U00488,P0011,27.85,0.1,10,15.07
TRX001857,U01114,P0222,92.64,0.5,10,36.32
TRX001858,U01418,P0152,186.18,0.2,0,148.94
TRX001859,U00912,P0254,5.0,0.0,5,0.99
TRX001860,U00958,P0211,18.27,0.9,0,1.83
TRX001861,U01126,P0292,93.84,0.9,5,4.38
TRX001862,U00372,P0060,13.91,0.5,0,6.96
TRX001863,U00940,P0222,17.66,0.2,5,9.13
TRX001864,U00576,P0200,10.35,0.7,5,0.99
TRX001865,U00956,P0054,5.87,0.2,10,0.99
TRX001866,U00299,P0263,64.51,0.1,5,53.06
TRX001867,U00481,P0295,5.99,0.0,10,0.99
TRX001868,U00567,P0161,20.16,0.2,10,6.13
TRX001869,U00926,P0207,5.42,0.5,0,2.71
TRX001870,U00727,P0291,9.71,0.1,0,8.74
TRX001871,U01284,P0291,19.07,0.2,5,10.26
TRX001872,U00676,P0214,65.81,0.2,5,47.65
TRX001873,U01387,P0020,5.0,0.1,10,0.99
TRX001874,U00193,P0099,5.64,0.1,0,5.08
TRX001875,U00391,P0102,16.4,0.1,0,14.76
TRX001876,U01397,P0023,35.78,0.5,0,17.89
TRX001877,U00488,P0161,13.04,0.5,0,6.52
TRX001878,U00504,P0138,49.01,0.2,0,39.21
TRX001879,U00643,P0189,12.29,0.9,10,0.99
TRX001880,U00634,P0136,24.25,0.7,5,2.28
TRX001881,U01129,P0289,20.19,0.0,5,15.19
TRX001882,U00897,P0208,6.02,0.1,0,5.42
TRX001883,U00747,P0198,15.83,0.2,0,12.66
TRX001884,U00105,P0065,14.91,0.9,0,1.49
TRX001885,U00444,P0119,11.45,0.7,0,3.44
TRX001886,U01422,P0126,31.68,0.2,0,25.34
TRX001887,U00377,P0095,36.89,0.1,0,33.2
TRX001888,U00049,P0035,33.73,0.9,5,0.99
TRX001889,U00937,P0224,5.07,0.7,0,1.52
TRX001890,U01205,P0038,17.01,0.5,0,8.51
TRX001891,U00051,P0246,30.72,0.2,10,14.58
TRX001892,U00373,P0233,27.63,0.5,0,13.81
TRX001893,U01122,P0075,32.63,0.1,5,24.37
TRX001894,U01182,P0284,16.73,0.0,0,16.73
TRX001895,U01006,P0210,56.42,0.5,10,18.21
TRX001896,U00702,P0091,39.28,0.1,0,35.35
TRX001897,U00029,P0227,69.11,0.2,0,55.29
TRX001898,U01260,P0264,26.45,0.2,0,21.16
TRX001899,U01050,P0076,52.29,0.0,5,47.29
TRX001900,U00153,P0265,47.34,0.7,0,14.2
TRX001901,U01414,P0206,5.0,0.9,5,0.99
TRX001902,U00357,P0135,14.34,0.1,5,7.91
TRX001903,U00174,P0296,5.0,0.2,0,4.0
TRX001904,U00996,P0053,19.92,0.1,0,17.93
TRX001905,U00584,P0116,28.24,0.2,5,17.59
TRX001906,U01372,P0028,47.13,0.1,0,42.42
TRX001907,U00218,P0255,9.84,0.5,0,4.92
TRX001908,U01441,P0090,52.0,0.0,0,52.0
TRX001909,U00551,P0236,11.79,0.7,0,3.54
TRX001910,U00634,P0131,10.83,0.5,0,5.42
TRX001911,U00116,P0145,35.39,0.1,5,26.85
TRX001912,U00385,P0123,126.37,0.2,5,96.1
TRX001913,U01175,P0230,15.07,0.2,0,12.06
TRX001914,U00617,P0024,11.03,0.5,5,0.99
TRX001915,U01056,P0030,28.65,0.1,0,25.79
TRX001916,U01157,P0296,6.1,0.2,0,4.88
TRX001917,U00200,P0060,113.22,0.7,5,28.97
TRX001918,U01222,P0114,5.0,0.5,0,2.5
TRX001919,U01482,P0102,9.8,0.7,0,2.94
TRX001920,U01262,P0254,14.88,0.2,0,11.9
TRX001921,U01123,P0053,18.41,0.0,5,13.41
TRX001922,U00625,P0198,25.12,0.0,0,25.12
TRX001923,U01398,P0243,103.57,0.0,0,103.57
TRX001924,U01273,P0093,38.9,0.2,10,21.12
TRX001925,U00964,P0170,16.58,0.1,0,14.92
TRX001926,U01479,P0298,17.77,0.9,10,0.99
TRX001927,U00373,P0233,5.92,0.9,5,0.99
TRX001928,U01082,P0147,30.67,0.5,0,15.34
TRX001929,U00738,P0210,9.35,0.5,5,0.99
TRX001930,U00687,P0130,16.26,0.2,10,3.01
TRX001931,U00495,P0128,84.82,0.9,0,8.48
TRX001932,U00583,P0153,5.0,0.2,10,0.99
TRX001933,U00430,P0279,14.94,0.5,5,2.47
TRX001934,U01428,P0153,14.12,0.1,10,2.71
TRX001935,U00164,P0268,31.04,0.7,5,4.31
TRX001936,U00887,P0300,26.31,0.0,10,16.31
TRX001937,U00360,P0275,12.6,0.2,5,5.08
TRX001938,U01382,P0086,21.5,0.5,5,5.75
TRX001939,U00035,P0107,73.33,0.2,10,48.66
TRX001940,U00876,P0278,5.0,0.5,5,0.99
TRX001941,U00307,P0004,5.0,0.2,0,4.0
TRX001942,U00455,P0137,22.75,0.2,0,18.2
TRX001943,U01332,P0067,53.86,0.2,5,38.09
TRX001944,U00448,P0032,25.71,0.7,5,2.71
TRX001945,U00047,P0160,14.04,0.0,5,9.04
TRX001946,U01186,P0231,37.87,0.7,10,1.36
TRX001947,U00737,P0299,5.85,0.1,10,0.99
TRX001948,U01247,P0006,44.35,0.1,10,29.91
TRX001949,U00425,P0096,15.38,0.0,5,10.38
TRX001950,U00060,P0006,16.49,0.2,0,13.19
TRX001951,U00327,P0216,17.42,0.0,5,12.42
TRX001952,U01180,P0262,27.8,0.0,0,27.8
TRX001953,U00729,P0218,15.61,0.7,5,0.99
TRX001954,U00424,P0235,26.7,0.1,10,14.03
TRX001955,U01048,P0236,37.81,0.1,5,29.03
TRX001956,U00724,P0254,10.87,0.1,0,9.78
TRX001957,U01410,P0199,46.45,0.0,0,46.45
TRX001958,U01279,P0177,71.11,0.7,5,16.33
TRX001959,U00929,P0272,11.28,0.5,0,5.64
TRX001960,U00614,P0192,90.03,0.2,5,67.02
TRX001961,U00970,P0198,23.47,0.2,0,18.78
TRX001962,U00353,P0047,92.39,0.5,5,41.2
TRX001963,U00894,P0120,13.82,0.5,5,1.91
TRX001964,U01472,P0085,62.52,0.1,5,51.27
TRX001965,U00182,P0070,28.91,0.7,0,8.67
TRX001966,U00418,P0155,21.16,0.5,5,5.58
TRX001967,U01231,P0222,10.99,0.2,0,8.79
TRX001968,U00054,P0085,20.63,0.2,10,6.5
TRX001969,U01148,P0018,33.42,0.2,5,21.74
TRX001970,U00324,P0097,19.03,0.1,5,12.13
TRX001971,U00394,P0165,9.01,0.5,0,4.5
TRX001972,U01002,P0028,17.32,0.9,10,0.99
TRX001973,U01415,P0281,26.77,0.1,5,19.09
TRX001974,U00326,P0012,39.7,0.5,10,9.85
TRX001975,U00157,P0132,41.06,0.1,0,36.95
TRX001976,U00312,P0116,29.43,0.0,0,29.43
TRX001977,U00191,P0029,10.27,0.5,10,0.99
TRX001978,U00124,P0218,13.68,0.1,0,12.31
TRX001979,U00814,P0126,26.56,0.5,0,13.28
TRX001980,U00055,P0297,28.2,0.2,10,12.56
TRX001981,U00442,P0016,25.74,0.7,5,2.72
TRX001982,U00499,P0240,66.96,0.1,5,55.26
TRX001983,U01405,P0192,10.07,0.1,0,9.06
TRX001984,U00440,P0160,75.97,0.2,0,60.78
TRX001985,U00401,P0203,60.68,0.1,10,44.61
TRX001986,U01063,P0160,21.45,0.2,10,7.16
TRX001987,U00473,P0252,21.0,0.2,0,16.8
TRX001988,U00533,P0184,30.02,0.2,0,24.02
TRX001989,U00366,P0279,33.95,0.1,0,30.56
TRX001990,U00407,P0193,31.16,0.0,5,26.16
TRX001991,U00777,P0180,30.54,0.1,10,17.49
TRX001992,U01024,P0232,19.58,0.0,0,19.58
TRX001993,U00576,P0174,30.89,0.2,0,24.71
TRX001994,U01318,P0071,22.06,0.1,5,14.85
TRX001995,U01415,P0051,9.52,0.5,5,0.99
TRX001996,U01190,P0167,37.49,0.5,5,13.75
TRX001997,U00833,P0185,29.49,0.1,10,16.54
TRX001998,U01151,P0140,7.01,0.1,5,1.31
TRX001999,U01169,P0170,15.73,0.7,0,4.72
TRX002000,U01180,P0169,13.23,0.1,10,1.91
TRX002001,U00973,P0176,21.09,0.0,0,21.09
TRX002002,U01428,P0164,9.98,0.2,0,7.98
TRX002003,U00866,P0143,45.15,0.2,0,36.12
TRX002004,U00257,P0146,16.26,0.2,0,13.01
TRX002005,U01146,P0145,92.09,0.1,5,77.88
TRX002006,U01110,P0104,6.21,0.2,0,4.97
TRX002007,U01176,P0285,29.58,0.7,0,8.87
TRX002008,U00700,P0266,44.19,0.2,10,25.35
TRX002009,U00150,P0002,7.06,0.1,0,6.35
TRX002010,U00212,P0299,43.36,0.7,0,13.01
TRX002011,U00436,P0265,79.18,0.5,10,29.59
TRX002012,U00939,P0003,500.0,0.0,5,495.0
TRX002013,U00178,P0285,32.4,0.1,0,29.16
TRX002014,U01491,P0010,12.65,0.1,0,11.38
TRX002015,U00130,P0210,12.48,0.2,0,9.98
TRX002016,U00020,P0011,19.33,0.2,10,5.46
TRX002017,U01462,P0223,20.44,0.1,0,18.4
TRX002018,U01217,P0080,31.54,0.2,5,20.23
TRX002019,U01261,P0210,8.16,0.5,5,0.99
TRX002020,U00739,P0142,9.57,0.0,5,4.57
TRX002021,U00008,P0021,25.77,0.1,0,23.19
TRX002022,U00444,P0065,24.35,0.5,0,12.18
TRX002023,U00021,P0017,48.91,0.5,0,24.45
TRX002024,U01326,P0077,11.35,0.1,0,10.21
TRX002025,U00127,P0184,48.77,0.1,10,33.89
TRX002026,U00529,P0067,14.54,0.1,10,3.09
TRX002027,U00449,P0255,15.87,0.5,0,7.93
TRX002028,U00015,P0279,35.67,0.2,0,28.54
TRX002029,U00548,P0102,36.75,0.1,0,33.08
TRX002030,U01300,P0043,14.3,0.1,5,7.87
TRX002031,U01408,P0059,8.78,0.2,5,2.02
TRX002032,U01491,P0074,12.4,0.0,0,12.4
TRX002033,U00062,P0166,22.69,0.5,0,11.35
TRX002034,U01078,P0285,30.74,0.1,10,17.67
TRX002035,U01388,P0109,39.48,0.1,0,35.53
TRX002036,U00166,P0016,42.56,0.1,0,38.3
TRX002037,U00826,P0235,22.49,0.2,0,17.99
TRX002038,U01484,P0046,7.98,0.7,0,2.39
TRX002039,U00212,P0167,8.93,0.1,5,3.04
TRX002040,U01260,P0173,63.84,0.7,0,19.15
TRX002041,U00892,P0189,26.77,0.2,0,21.42
TRX002042,U00418,P0195,71.05,0.2,0,56.84
TRX002043,U00349,P0105,16.32,0.1,0,14.69
TRX002044,U01236,P0006,28.71,0.1,5,20.84
TRX002045,U00847,P0159,12.83,0.5,5,1.42
TRX002046,U01291,P0144,13.7,0.0,10,3.7
TRX002047,U00850,P0150,65.62,0.2,0,52.5
TRX002048,U00858,P0223,30.27,0.9,10,0.99
TRX002049,U01125,P0030,19.08,0.7,0,5.72
TRX002050,U01133,P0098,18.75,0.2,5,10.0
TRX002051,U00912,P0141,20.44,0.0,10,10.44
TRX002052,U00119,P0077,33.26,0.1,5,24.93
TRX002053,U00544,P0114,12.35,0.1,5,6.12
TRX002054,U00797,P0017,215.5,0.5,5,102.75
TRX002055,U01274,P0149,19.65,0.1,10,7.68
TRX002056,U01346,P0042,21.97,0.2,0,17.58
TRX002057,U01432,P0161,54.82,0.2,5,38.86
TRX002058,U00252,P0161,31.16,0.2,0,24.93
TRX002059,U00003,P0052,29.43,0.1,0,26.49
TRX002060,U00217,P0016,37.78,0.0,10,27.78
TRX002061,U00789,P0047,8.21,0.5,0,4.11
TRX002062,U01179,P0049,8.08,0.2,5,1.46
TRX002063,U01353,P0253,21.95,0.0,0,21.95
TRX002064,U00036,P0252,14.72,0.7,5,0.99
TRX002065,U00153,P0100,17.51,0.9,0,1.75
TRX002066,U00965,P0254,21.48,0.1,5,14.33
TRX002067,U00140,P0093,64.57,0.5,5,27.28
TRX002068,U00151,P0220,26.52,0.1,5,18.87
TRX002069,U00249,P0068,45.78,0.5,10,12.89
TRX002070,U01196,P0261,5.0,0.5,5,0.99
TRX002071,U01229,P0221,6.37,0.5,10,0.99
TRX002072,U01122,P0025,5.15,0.9,0,0.99
TRX002073,U00013,P0266,55.1,0.5,10,17.55
TRX002074,U01109,P0039,10.95,0.2,0,8.76
TRX002075,U01155,P0167,18.39,0.1,10,6.55
TRX002076,U00848,P0068,9.13,0.2,0,7.3
TRX002077,U01171,P0021,12.93,0.9,0,1.29
TRX002078,U00883,P0092,7.32,0.1,0,6.59
TRX002079,U00400,P0023,95.22,0.9,0,9.52
TRX002080,U01063,P0164,18.18,0.2,0,14.54
TRX002081,U00800,P0199,46.08,0.1,0,41.47
TRX002082,U00990,P0024,49.77,0.1,0,44.79
TRX002083,U00129,P0187,30.25,0.1,0,27.23
TRX002084,U00800,P0018,35.68,0.0,0,35.68
TRX002085,U00222,P0186,26.12,0.5,0,13.06
TRX002086,U01473,P0061,7.92,0.2,0,6.34
TRX002087,U00497,P0077,48.87,0.1,5,38.98
TRX002088,U01486,P0056,12.2,0.5,0,6.1
TRX002089,U01049,P0114,17.0,0.7,5,0.99
TRX002090,U00093,P0077,27.82,0.0,0,27.82
TRX002091,U01029,P0056,6.29,0.5,5,0.99
TRX002092,U00445,P0171,13.95,0.1,0,12.55
TRX002093,U01029,P0268,30.7,0.5,10,5.35
TRX002094,U00415,P0168,35.03,0.1,10,21.53
TRX002095,U00516,P0173,10.23,0.2,5,3.18
TRX002096,U00776,P0023,145.71,0.2,5,111.57
TRX002097,U00114,P0242,17.81,0.5,0,8.9
TRX002098,U00812,P0066,13.85,0.0,5,8.85
TRX002099,U00451,P0002,15.36,0.5,0,7.68
TRX002100,U00722,P0237,46.67,0.1,10,32.0
TRX002101,U01400,P0186,24.9,0.7,5,2.47
TRX002102,U00094,P0106,41.74,0.5,0,20.87
TRX002103,U01130,P0212,8.09,0.2,0,6.47
TRX002104,U00237,P0188,19.7,0.2,0,15.76
TRX002105,U01006,P0148,16.28,0.7,0,4.88
TRX002106,U00900,P0008,33.15,0.1,0,29.84
TRX002107,U00812,P0285,8.46,0.5,0,4.23
TRX002108,U00824,P0007,23.2,0.0,10,13.2
TRX002109,U00247,P0093,26.27,0.1,5,18.64
TRX002110,U01138,P0134,9.64,0.5,0,4.82
TRX002111,U01479,P0185,5.0,0.2,0,4.0
TRX002112,U01113,P0181,12.49,0.9,0,1.25
TRX002113,U01185,P0288,115.58,0.2,10,82.46
TRX002114,U00482,P0240,29.13,0.2,0,23.3
TRX002115,U01282,P0271,55.28,0.5,5,22.64
TRX002116,U00342,P0038,5.0,0.2,0,4.0
TRX002117,U00690,P0296,7.95,0.2,5,1.36
TRX002118,U00428,P0159,21.7,0.0,0,21.7
TRX002119,U01122,P0279,23.42,0.5,10,1.71
TRX002120,U00236,P0187,56.87,0.7,0,17.06
TRX002121,U00631,P0145,24.94,0.9,0,2.49
TRX002122,U01488,P0269,10.78,0.9,0,1.08
TRX002123,U00639,P0293,40.63,0.7,0,12.19
TRX002124,U01365,P0119,13.89,0.1,0,12.5
TRX002125,U00939,P0093,11.96,0.1,0,10.76
TRX002126,U01271,P0241,14.09,0.1,10,2.68
TRX002127,U00957,P0004,48.88,0.1,5,38.99
TRX002128,U00010,P0218,12.37,0.2,0,9.9
TRX002129,U00072,P0269,11.01,0.1,0,9.91
TRX002130,U00436,P0100,18.57,0.9,0,1.86
TRX002131,U01010,P0218,55.8,0.1,0,50.22
TRX002132,U01195,P0136,7.67,0.9,5,0.99
TRX002133,U00518,P0164,9.38,0.1,0,8.44
TRX002134,U01392,P0269,51.11,0.2,0,40.89
TRX002135,U00573,P0284,23.06,0.9,5,0.99
TRX002136,U01189,P0097,34.93,0.1,5,26.44
TRX002137,U00060,P0244,22.15,0.9,10,0.99
TRX002138,U00061,P0161,56.08,0.1,10,40.47
TRX002139,U00422,P0104,82.06,0.2,5,60.65
TRX002140,U00077,P0127,5.0,0.1,10,0.99
TRX002141,U00229,P0172,6.31,0.5,5,0.99
TRX002142,U00894,P0023,15.23,0.2,5,7.18
TRX002143,U01213,P0237,6.55,0.1,0,5.89
TRX002144,U00916,P0191,17.69,0.1,10,5.92
TRX002145,U01370,P0094,13.03,0.2,5,5.42
TRX002146,U00328,P0094,23.52,0.1,5,16.17
TRX002147,U00746,P0267,145.72,0.1,5,126.15
TRX002148,U00685,P0259,14.49,0.5,0,7.25
TRX002149,U00244,P0016,26.15,0.2,10,10.92
TRX002150,U01050,P0101,52.17,0.5,0,26.09
TRX002151,U01352,P0146,19.39,0.1,0,17.45
TRX002152,U01135,P0260,22.76,0.1,5,15.48
TRX002153,U01064,P0167,19.63,0.1,0,17.67
TRX002154,U00050,P0103,10.47,0.9,10,0.99
TRX002155,U00317,P0217,7.24,0.1,0,6.52
